Unnamed: 0,fluor,symmetry,platform,shape,color,clarity,cut,polish,id,date,price,carat,price_per_carat,z,x,depth_perc,y,inflation,price_per_carat_adjusted
385236,NONE,EX,jamesallen,RD,F,I1,EX,EX,15029336,202206,13920.0,2.08,6692.31,8.1,8.13,63.0,5.1219,1.0125972828139325,6776.614921748509
41893,NONE,EX,jamesallen,CUSH,E,VVS2,VG,EX,11246073,202205,3110.0,0.86,3616.28,5.65,5.12,68.0,3.4816,0.8688166735107329,3141.8843600833934
451401,FNT,EX,jamesallen,RD,M,SI2,EX,EX,15387392,202207,9950.0,2.2,4522.73,8.18,8.24,63.0,5.1912,1.0,4522.73
229292,NONE,VG,jamesallen,PR,I,VS2,EX,EX,14410073,202206,3200.0,0.97,3298.97,5.59,5.49,69.7,3.8265295,1.3440173088741978,4433.872781456712
179429,NONE,EX,jamesallen,RD,E,VS1,EX,EX,14178155,202205,47180.0,2.32,20336.21,8.4,8.46,62.0,5.2452,1.473305744842934,29961.455021332324
314880,FNT,EX,jamesallen,RD,D,SI1,EX,EX,14747662,202206,24910.0,1.85,13464.86,7.85,7.91,61.9,4.89629,0.8893371369371638,11974.800041659739
155848,FNT,VG,jamesallen,CUSH,H,VS1,G,EX,14044668,202206,11400.0,1.71,6666.67,6.57,6.57,72.3,4.7501106,0.9649869776416522,6433.249734234273
224541,FNT,EX,jamesallen,RD,I,SI1,EX,EX,14383936,202205,16780.0,1.84,9119.57,7.77,7.82,62.0,4.8484,1.067812465116279,9737.990522500464
385588,NONE,VG,jamesallen,CUSH,J,SI1,G,EX,15030479,202207,8540.0,1.73,4936.42,6.66,6.64,69.3,4.60152,1.0,4936.42
363727,NONE,EX,jamesallen,RD,H,VVS2,EX,EX,14928765,202206,42320.0,2.35,18008.51,8.57,8.61,60.4,5.20044,1.0087056069454223,18165.285009732706
233096,NONE,G,jamesallen,PR,E,VVS1,VG,VG,14424275,202205,5840.0,0.96,6083.33,5.41,5.41,74.0,4.0034,1.2763439113969282,7764.421206518275
438213,NONE,EX,jamesallen,CUSH,D,SI2,VG,EX,15292318,202207,20500.0,2.55,8039.22,7.93,7.21,70.2,5.0614195,1.0,8039.22
56776,NONE,EX,jamesallen,RD,H,IF,EX,EX,12191438,202206,4920.0,0.85,5788.24,6.15,6.18,59.4,3.6709201,0.9749543103797427,5643.269537512441
445413,FNT,EX,jamesallen,RD,K,VS2,EX,EX,15345493,202207,7450.0,1.49,5000.0,7.23,7.28,62.8,4.5718403,1.0,5000.0
49477,NONE,EX,jamesallen,RD,H,VS2,EX,EX,11781645,202207,34050.0,2.31,14740.26,8.42,8.47,62.0,5.2514,1.0,14740.26
169314,NONE,EX,jamesallen,RD,H,VS2,EX,EX,14119874,202205,19600.0,1.91,10261.78,7.87,7.91,62.0,4.9041996,1.0718717008040612,10999.3115818771
324235,FNT,EX,jamesallen,RD,L,SI2,EX,EX,14776515,202205,4790.0,1.27,3771.65,6.86,6.9,62.0,4.2780004,1.0935705251064631,4124.565271017792
116796,NONE,EX,jamesallen,RD,E,FL,EX,EX,13623407,202206,105510.0,2.75,38367.27,8.86,8.92,62.4,5.56608,0.5040930313993517,19340.6734408174
396982,NONE,EX,jamesallen,RD,G,I1,VG,EX,15073656,202206,13480.0,1.7,7929.41,7.4,7.46,64.3,4.7967806,1.018318380591619,8074.663950246989
70679,NONE,VG,jamesallen,CUSH,D,SI2,EX,VG,12684185,202206,20340.0,2.33,8729.61,7.71,7.64,66.9,5.11116,1.3616385339986994,11886.573362780387
272227,FNT,EX,jamesallen,RD,H,IF,EX,EX,14595383,202206,19710.0,1.6,12318.75,7.4,7.47,62.7,4.68369,0.9522575736600429,11730.622985524655
160069,MED,EX,jamesallen,RD,F,VVS1,EX,EX,14072358,202205,48310.0,2.66,18161.65,8.78,8.84,62.0,5.4808,1.240796434955007,22534.910572900604
21620,NONE,G,jamesallen,PR,I,SI2,VG,VG,7703635,202205,3140.0,0.98,3204.08,5.41,5.18,76.0,3.9368,1.226243987458765,3928.9838353368796
137495,NONE,EX,jamesallen,RD,D,SI2,EX,EX,13890429,202205,8990.0,1.26,7134.92,6.83,6.88,62.0,4.2656,1.046992193451427,7470.205540900456
126725,NONE,EX,jamesallen,RD,J,VS1,EX,EX,13759197,202205,6670.0,1.24,5379.03,6.87,6.9,61.0,4.209,0.9600541073256076,5164.159844927663
5242,MED,G,jamesallen,PR,D,VS2,VG,VG,622924,202207,21370.0,2.06,10373.79,6.89,6.86,73.3,5.0283804,1.0,10373.79
347025,NONE,EX,jamesallen,RD,J,VVS1,EX,EX,14859541,202205,6370.0,1.08,5898.15,6.71,6.76,59.0,3.9884002,1.0890446666038895,6423.348800329731
16722,FNT,EX,jamesallen,CUSH,E,VVS2,VG,EX,6399674,202206,108880.0,4.01,27152.12,9.49,8.5,69.2,5.8819995,1.2124252505121527,32919.91589293603
64438,STG,EX,jamesallen,RD,F,SI1,EX,EX,12475849,202207,138420.0,5.05,27409.9,10.9,10.98,62.7,6.88446,1.0,27409.9
102203,NONE,EX,jamesallen,RD,D,VVS2,EX,EX,13404073,202207,30300.0,1.63,18588.96,7.54,7.48,62.3,4.66004,1.0,18588.96
18535,NONE,VG,jamesallen,CUSH,I,I1,G,EX,6933374,202205,3720.0,1.34,2776.12,6.2,6.04,70.0,4.2279997,1.009469109495745,2802.4073842533276
137725,NONE,VG,jamesallen,CUSH,H,SI1,EX,EX,13896559,202206,58470.0,4.31,13566.13,9.07,8.93,68.1,6.08133,1.9862989666175985,26946.39
229765,NONE,EX,jamesallen,RD,H,SI2,EX,EX,14411609,202206,34710.0,2.81,12352.31,8.96,8.99,62.3,5.6007695,0.8374027239326369,10343.85804086035
138123,NONE,VG,jamesallen,CUSH,J,SI1,G,EX,13902054,202206,3400.0,1.35,2518.52,6.22,5.82,71.4,4.1554804,1.42152604961985,3580.141786488585
53304,NONE,EX,jamesallen,PR,H,VVS2,VG,EX,12002625,202205,2910.0,0.86,3383.72,5.08,5.04,76.0,3.8304,1.3580443817703212,4595.241935483871
409724,FNT,EX,jamesallen,RD,L,SI1,EX,EX,15116571,202206,12690.0,2.19,5794.52,8.27,8.3,62.3,5.1709003,0.9945259528061378,5762.800524054222
60860,MED,VG,jamesallen,CUSH,I,SI1,VG,EX,12341794,202206,42530.0,4.6,9245.65,9.94,9.76,65.3,6.3732805,1.0,9245.65
206739,FNT,EX,jamesallen,CUSH,I,IF,VG,EX,14307464,202207,10250.0,1.51,6788.08,7.0,6.55,66.2,4.3360996,1.0,6788.08
342306,FNT,EX,jamesallen,RD,K,VS2,EX,EX,14844691,202205,15060.0,2.14,7037.38,8.15,8.21,62.0,5.0902,0.9204919913260872,6477.851929918379
90563,NONE,EX,jamesallen,RD,H,VVS2,EX,EX,13215060,202206,52210.0,2.71,19265.68,8.84,8.9,62.1,5.5268993,0.9906391691185535,19085.337227703934
73228,NONE,VG,jamesallen,PR,D,VS1,VG,EX,12794570,202207,14950.0,1.53,9771.24,6.29,6.29,70.3,4.42187,1.0,9771.24
5218,FNT,G,jamesallen,CUSH,F,VS2,G,VG,613558,202206,39950.0,3.01,13272.43,9.12,7.48,71.1,5.31828,0.7908629335881416,10496.672925643259
371411,NONE,VG,jamesallen,RD,I,VS1,VG,VG,14958261,202207,5230.0,0.96,5447.92,6.49,6.44,58.7,3.78028,1.0,5447.92
37516,NONE,VG,jamesallen,RD,I,VVS1,VG,G,10761782,202205,8450.0,1.24,6814.52,6.8,6.76,62.0,4.1912003,1.1610456210548346,7911.968605590591
309087,NONE,EX,jamesallen,RD,K,VS2,EX,EX,14729525,202205,17200.0,2.13,8075.12,8.16,8.21,62.0,5.0902,0.9204919913260872,7433.0832889971125
21103,FNT,G,jamesallen,CUSH,G,SI2,G,VG,7688328,202205,3390.0,1.24,2733.87,6.14,5.82,69.0,4.0158,1.3612469494462902,3721.472197682729
342346,MED,EX,jamesallen,RD,I,SI2,EX,EX,14844777,202206,34810.0,3.21,10844.24,9.37,9.43,61.4,5.79002,1.069531649452181,11598.25789425532
54171,NONE,VG,jamesallen,RD,J,IF,VG,VG,12055019,202206,21390.0,2.02,10589.11,8.18,8.24,61.2,5.04288,1.0597003500551594,11221.283573772589
382961,STG,VG,jamesallen,CUSH,D,VVS1,G,EX,15015436,202207,67440.0,4.01,16817.96,9.13,8.22,75.3,6.1896605,1.0,16817.96
449702,NONE,EX,jamesallen,PR,K,SI2,EX,EX,15376162,202207,48410.0,5.13,9436.65,9.67,9.45,72.9,6.8890505,1.0,9436.65
65609,NONE,EX,jamesallen,RD,I,VS2,EX,EX,12505311,202205,3120.0,0.84,3714.29,6.02,6.04,61.0,3.6844,0.998062445649387,3707.0933612510617
20997,FNT,EX,jamesallen,CUSH,F,SI2,G,EX,7657776,202206,3210.0,0.97,3309.28,5.99,5.1,68.1,3.4731,1.1198697149574308,3705.962450314327
103984,NONE,EX,jamesallen,CUSH,I,VVS1,VG,EX,13429650,202206,6030.0,1.21,4983.47,7.14,5.7,65.8,3.7505999,1.0982840436783075,5473.265583149535
90755,NONE,EX,jamesallen,RD,E,VVS1,EX,EX,13215275,202206,67010.0,2.23,30049.33,8.28,8.31,62.7,5.2103705,0.6603919226539564,19844.334813163212
312645,STG,VG,jamesallen,CUSH,D,SI2,VG,EX,14740773,202205,4250.0,1.3,3269.23,6.24,5.75,72.0,4.14,0.8895245202761525,2908.060247422406
344143,NONE,EX,jamesallen,RD,H,VVS1,EX,EX,14851463,202207,13090.0,1.26,10388.89,6.88,6.94,61.6,4.27504,1.0,10388.89
294071,NONE,EX,jamesallen,RD,K,VVS1,EX,EX,14675202,202206,4910.0,1.26,3896.83,6.85,6.9,61.8,4.2642,1.085000196245178,4228.061314734097
229099,NONE,EX,jamesallen,CUSH,J,VS2,VG,EX,14409747,202207,15860.0,2.2,7209.09,7.6,7.04,69.9,4.92096,1.0,7209.09
212352,NONE,EX,jamesallen,PR,E,SI2,EX,EX,14331032,202206,34660.0,3.03,11438.94,8.08,8.06,72.0,5.8032002,1.3740490955442244,15717.66516098465
445011,NONE,EX,jamesallen,RD,H,VVS1,EX,EX,15342659,202207,21480.0,1.63,13177.91,7.52,7.55,61.5,4.64325,1.0,13177.91
118627,STG,EX,jamesallen,RD,E,I1,EX,EX,13645390,202207,16220.0,2.03,7990.15,8.02,8.08,62.5,5.05,1.0,7990.15
110332,NONE,EX,jamesallen,RD,F,SI1,EX,EX,13559450,202205,87380.0,4.1,21312.2,10.26,10.21,61.0,6.2281,2.3524150486575763,50135.14
44409,NONE,VG,jamesallen,CUSH,K,SI2,G,EX,11446672,202205,1740.0,0.96,1812.5,5.61,5.44,68.0,3.6992002,0.9319274351814271,1689.1184762663365
371227,FNT,EX,jamesallen,RD,H,VS1,EX,EX,14957193,202206,16570.0,1.74,9522.99,7.88,7.94,59.2,4.70048,1.0377762757300077,9882.733096014106
1896,NONE,G,jamesallen,PR,G,VS1,G,G,140395,202207,16020.0,1.71,9368.42,6.74,6.42,77.0,4.9434,1.0,9368.42
206403,FNT,EX,jamesallen,CUSH,E,SI2,VG,VG,14306309,202205,3580.0,1.08,3314.81,6.3,5.77,68.0,3.9236,1.151174347555777,3815.924239021365
346211,MED,EX,jamesallen,RD,K,SI1,EX,EX,14856887,202206,8620.0,1.64,5256.1,7.63,7.65,60.1,4.59765,1.099847378743869,5780.90780741565
15204,FNT,G,jamesallen,PR,G,VS1,G,G,5790714,202206,89810.0,4.0,22452.5,9.26,8.95,62.2,5.5669003,0.6982301896596519,15677.013333333334
222916,MED,EX,jamesallen,RD,M,SI1,EX,EX,14380656,202206,3070.0,1.15,2669.57,6.64,6.67,62.9,4.1954303,1.0204466954271127,2724.1538847113575
428615,NONE,EX,jamesallen,RD,D,SI2,EX,EX,15225169,202207,235270.0,7.04,33419.03,12.5,12.58,59.7,7.51026,1.0,33419.03
381808,NONE,VG,jamesallen,CUSH,E,VVS1,VG,EX,15008447,202206,9350.0,1.26,7420.63,7.03,5.41,70.1,3.7924097,1.037264839790396,7697.158588093807
416367,NONE,EX,jamesallen,RD,E,VS2,EX,EX,15148461,202207,15580.0,1.38,11289.86,7.05,7.1,62.8,4.4588,1.0,11289.86
35365,FNT,EX,jamesallen,CUSH,D,VVS2,G,EX,10404227,202205,5670.0,1.05,5400.0,5.77,5.55,68.0,3.7740002,1.9040437329924929,10281.836158159462
226180,MED,EX,jamesallen,RD,I,SI1,EX,EX,14398387,202207,28780.0,2.53,11375.49,8.68,8.71,61.9,5.39149,1.0,11375.49
149816,FNT,EX,jamesallen,RD,J,SI1,EX,EX,13999171,202205,11220.0,1.63,6883.44,7.47,7.51,62.0,4.6562004,0.7978112446014328,5491.685833539286
207992,MED,EX,jamesallen,RD,M,IF,EX,EX,14314070,202205,16070.0,2.53,6351.78,8.79,8.84,60.0,5.3040004,0.9902133533476429,6289.617373526491
4229,FNT,VG,jamesallen,CUSH,J,VVS2,G,EX,315070,202206,3000.0,0.96,3125.0,5.76,5.27,68.1,3.58887,0.9931373258790346,3103.554143371983
244391,FNT,EX,jamesallen,RD,M,SI2,EX,EX,14473278,202207,13800.0,2.71,5092.25,8.85,8.9,62.5,5.5625,1.0,5092.25
42607,FNT,EX,jamesallen,RD,K,VVS1,EX,EX,11319620,202207,25300.0,2.58,9806.2,8.73,8.75,62.1,5.43375,1.0,9806.2
63949,STG,EX,jamesallen,RD,G,VVS2,EX,EX,12460287,202207,27810.0,2.09,13306.22,8.23,8.26,61.1,5.04686,1.0,13306.22
82205,NONE,EX,jamesallen,RD,J,VS2,EX,EX,13032056,202207,31020.0,2.65,11705.66,9.02,9.05,59.1,5.34855,1.0,11705.66
307017,NONE,VG,jamesallen,CUSH,I,SI1,VG,EX,14720604,202205,102780.0,5.25,19577.14,11.95,9.72,64.0,6.2208004,1.0,19577.14
304984,NONE,G,jamesallen,RD,G,IF,G,VG,14709477,202206,7480.0,1.0,7480.0,6.42,6.47,57.8,3.7396598,1.3099280228188797,9798.26161068522
40551,NONE,EX,jamesallen,RD,H,VVS2,EX,EX,11089931,202205,16330.0,1.35,12096.3,7.05,7.08,62.0,4.3896,0.8032825257943093,9716.746416765702
261656,NONE,EX,jamesallen,RD,H,SI1,EX,EX,14557035,202205,15690.0,1.58,9930.38,7.43,7.47,61.0,4.5566998,1.073373684267302,10659.00856677433
22615,NONE,VG,jamesallen,CUSH,H,VS1,G,EX,7978510,202205,4610.0,1.04,4432.69,6.45,5.58,65.0,3.6269999,1.0295735642058075,4563.78044231944
433387,NONE,EX,jamesallen,RD,E,VS1,EX,EX,15258518,202207,115830.0,3.58,32354.75,9.84,9.87,60.9,6.01083,1.0,32354.75
43763,NONE,VG,jamesallen,CUSH,G,SI1,VG,VG,11397271,202206,26160.0,2.59,10100.39,7.87,7.33,68.8,5.0430403,0.518198470565494,5234.0066501150095
262351,NONE,VG,jamesallen,CUSH,H,SI1,G,EX,14557951,202207,20120.0,2.5,8048.0,7.44,7.42,73.7,5.46854,1.0,8048.0
80285,NONE,EX,jamesallen,RD,L,SI2,EX,EX,12977652,202206,58130.0,5.05,11510.89,10.88,10.92,63.0,6.8796,0.871852719503166,10035.800750401799
410570,FNT,EX,jamesallen,RD,M,VS2,EX,EX,15120068,202207,10240.0,2.07,4946.86,8.08,8.11,62.9,5.10119,1.0,4946.86
54298,MED,EX,jamesallen,RD,F,VVS1,EX,EX,12063879,202205,33690.0,1.85,18210.81,8.0,8.07,59.0,4.7612996,0.9853812191813527,17944.59016007997
118520,NONE,VG,jamesallen,CUSH,D,VVS1,VG,EX,13642135,202207,58230.0,2.5,23292.0,8.12,7.08,69.7,4.9347596,1.0,23292.0
440304,FNT,EX,jamesallen,RD,J,VVS2,EX,EX,15307470,202207,50310.0,3.3,15245.45,9.57,9.63,60.3,5.8068905,1.0,15245.45
122991,NONE,EX,jamesallen,RD,D,VS1,EX,EX,13701611,202206,26980.0,1.68,16059.52,7.64,7.69,60.6,4.6601396,1.1948362903263356,19188.497301221596
259916,NONE,EX,jamesallen,PR,I,VVS1,EX,EX,14530293,202205,47620.0,3.21,14834.89,8.24,8.21,71.0,5.8290997,0.9652845969469666,14319.890814402585
351953,NONE,EX,jamesallen,RD,J,SI2,EX,EX,14879122,202206,24440.0,2.66,9187.97,9.01,9.07,59.5,5.39665,1.0434468513117086,9587.158366446438
141950,NONE,VG,jamesallen,PR,I,I1,VG,EX,13933922,202205,2840.0,1.26,2253.97,5.75,5.61,76.0,4.2636003,1.6498977165473474,3718.819956166224
100516,FNT,EX,jamesallen,RD,J,IF,EX,EX,13377514,202205,21650.0,2.06,10509.71,8.05,8.11,62.0,5.0281997,1.054966515908476,11087.392141908469
421473,MED,EX,jamesallen,RD,L,IF,EX,EX,15180317,202207,23130.0,2.7,8566.67,8.88,8.92,62.4,5.56608,1.0,8566.67
213008,FNT,VG,jamesallen,CUSH,H,VS2,EX,EX,14334016,202206,109410.0,5.01,21838.32,10.0,9.52,69.8,6.6449604,1.0735027667110715,23443.496940321726
149050,NONE,EX,jamesallen,RD,H,IF,EX,EX,13994913,202205,11620.0,1.22,9524.59,6.8,6.83,62.0,4.2346,0.9938625578016289,9466.133379411816
183396,FNT,EX,jamesallen,RD,I,SI1,EX,EX,14195190,202206,3440.0,0.89,3865.17,6.13,6.17,60.9,3.7575302,1.1177975075747324,4320.477392352628
57741,NONE,G,jamesallen,CUSH,F,VS1,VG,VG,12226067,202206,4770.0,1.03,4631.07,6.37,5.92,62.8,3.71776,1.243236188448724,5757.513815239232
50158,STG,EX,jamesallen,RD,F,SI1,EX,EX,11830567,202206,62180.0,3.73,16670.24,9.82,9.9,62.8,6.2172,1.513294464635811,25226.981916150486
95862,NONE,EX,jamesallen,RD,G,VVS2,EX,EX,13289961,202205,12000.0,1.15,10434.78,6.71,6.73,61.0,4.1053,0.9364390860166851,9771.535845985187
237089,NONE,EX,jamesallen,RD,J,IF,EX,EX,14445360,202206,9440.0,1.32,7151.52,7.0,7.03,62.0,4.3586,1.0706576924709015,7656.829900859502
141547,MED,EX,jamesallen,RD,J,VS2,EX,EX,13932642,202206,14610.0,1.74,8396.55,7.63,7.67,62.7,4.80909,0.9535144197401835,8006.2315010694365
335227,NONE,G,jamesallen,CUSH,I,VVS2,G,VG,14817145,202207,87560.0,5.03,17407.55,11.03,9.15,69.9,6.3958497,1.0,17407.55
63587,STG,EX,jamesallen,RD,F,VVS1,EX,EX,12446990,202207,14010.0,1.18,11872.88,6.82,6.85,60.1,4.11685,1.0,11872.88
46019,NONE,EX,jamesallen,CUSH,F,SI2,EX,EX,11551742,202207,12450.0,1.77,7033.9,6.85,6.71,67.7,4.54267,1.0,7033.9
359079,NONE,VG,jamesallen,RD,E,I1,VG,EX,14907513,202206,7680.0,1.51,5086.09,7.11,7.16,64.7,4.6325197,1.160080578558538,5900.274229800794
423974,FNT,VG,jamesallen,CUSH,E,SI1,VG,EX,15191167,202207,9960.0,1.56,6384.62,6.35,6.2,73.4,4.5508,1.0,6384.62
48519,FNT,VG,jamesallen,CUSH,I,VS1,VG,EX,11729102,202205,18930.0,2.22,8527.03,8.03,7.26,67.0,4.8642,0.9883818126458418,8427.961367885473
90675,NONE,EX,jamesallen,CUSH,E,VVS1,VG,EX,13215184,202206,52910.0,2.51,21079.68,8.2,7.41,67.3,4.9869304,0.9331963358430976,19671.480136745027
157937,NONE,EX,jamesallen,RD,F,IF,EX,EX,14056325,202207,131130.0,3.51,37358.97,9.64,9.71,62.2,6.0396204,1.0,37358.97
449516,NONE,EX,jamesallen,RD,K,VVS1,EX,EX,15374899,202207,25520.0,2.54,10047.24,8.86,8.89,59.8,5.3162203,1.0,10047.24
264919,FNT,EX,jamesallen,RD,F,IF,EX,EX,14566172,202206,48770.0,2.2,22168.18,8.37,8.42,60.7,5.1109405,1.0137033915749105,22471.9592510431
150736,NONE,EX,jamesallen,RD,H,SI1,EX,EX,14007621,202205,3400.0,0.84,4047.62,6.01,6.05,62.0,3.7510002,1.174551146422557,4754.13671128287
43569,NONE,VG,jamesallen,CUSH,G,VS2,G,VG,11396883,202206,109490.0,5.09,21510.81,10.31,9.7,67.4,6.5378003,1.0,21510.81
296870,NONE,EX,jamesallen,RD,H,SI1,EX,EX,14687127,202207,119360.0,5.1,23403.92,10.94,11.0,62.3,6.8529997,1.0,23403.92
197374,NONE,EX,jamesallen,RD,J,VVS2,EX,EX,14266666,202205,20490.0,2.36,8682.2,8.45,8.51,62.0,5.2762,1.098780273193183,9539.830087917855
402342,NONE,EX,jamesallen,RD,E,FL,EX,EX,15093591,202207,91010.0,2.65,34343.4,8.89,8.95,60.9,5.45055,1.0,34343.4
19792,NONE,VG,jamesallen,CUSH,H,VS2,G,VG,7338375,202207,14130.0,1.72,8215.12,7.55,6.61,64.2,4.24362,1.0,8215.12
67609,NONE,VG,jamesallen,PR,H,SI1,VG,EX,12567407,202205,48880.0,4.01,12189.53,9.46,9.13,64.0,5.8432,1.0884674525323508,13267.906666666666
367004,NONE,EX,jamesallen,RD,K,IF,EX,EX,14941683,202206,5560.0,1.12,4964.29,6.62,6.67,62.2,4.1487403,0.9707105861081226,4818.888855510691
139259,NONE,EX,jamesallen,RD,G,SI1,EX,EX,13915765,202207,26790.0,2.16,12402.78,8.28,8.33,61.3,5.10629,1.0,12402.78
415,NONE,EX,jamesallen,RD,H,IF,EX,EX,28796,202205,80960.0,3.03,26719.47,9.31,9.2,62.0,5.7039995,0.8266234658002797,22086.9408957466
155878,NONE,VG,jamesallen,CUSH,I,VVS1,G,EX,14044802,202205,8120.0,1.5,5413.33,6.34,6.04,73.0,4.4091997,1.0054419721009813,5442.789190833405
410520,NONE,EX,jamesallen,RD,I,IF,EX,EX,15119471,202206,9510.0,1.17,8128.21,6.69,6.73,62.1,4.17933,0.9537405470367604,7752.203451829666
7665,FNT,EX,jamesallen,RD,E,VS1,EX,EX,2842407,202206,41750.0,2.05,20365.85,8.27,8.25,60.0,4.95,0.7805239019944465,15896.032709433599
41494,FNT,EX,jamesallen,RD,K,VS2,EX,EX,11190116,202205,2310.0,0.84,2750.0,5.99,6.01,62.0,3.7262003,1.0431780780188245,2868.739714551767
35222,NONE,VG,jamesallen,RD,K,SI2,VG,VG,10364502,202207,2600.0,1.08,2407.41,6.38,6.44,63.1,4.0636396,1.0,2407.41
309864,FNT,EX,jamesallen,RD,I,I1,EX,EX,14731929,202207,24330.0,3.06,7950.98,9.35,9.41,60.2,5.6648197,1.0,7950.98
131927,STG,VG,jamesallen,CUSH,H,VS1,G,EX,13832287,202206,28230.0,3.03,9316.83,8.38,7.99,71.0,5.6728997,1.0,9316.83
315350,NONE,EX,jamesallen,RD,E,VS1,EX,EX,14750180,202206,46270.0,2.27,20383.26,8.35,8.41,61.9,5.2057896,0.8047859216025893,16404.160684365193
90240,MED,VG,jamesallen,CUSH,D,SI1,VG,EX,13210243,202207,14120.0,1.77,7977.4,7.19,6.49,66.4,4.30936,1.0,7977.4
165666,STG,EX,jamesallen,RD,K,SI2,EX,EX,14102649,202207,5490.0,1.4,3921.43,7.14,7.17,62.5,4.48125,1.0,3921.43
215159,STG,EX,jamesallen,RD,I,VS1,EX,EX,14345553,202205,22790.0,2.17,10502.3,8.26,8.31,61.0,5.0691004,1.0827151473122314,11370.999291617247
12925,NONE,EX,jamesallen,RD,E,SI1,G,VG,5628016,202207,3710.0,0.83,4469.88,6.13,6.08,59.7,3.62976,1.0,4469.88
327999,NONE,EX,jamesallen,CUSH,H,SI2,G,EX,14788740,202206,4090.0,1.22,3352.46,6.13,5.66,72.0,4.0752,1.357703407903613,4551.646366860547
79647,NONE,VG,jamesallen,CUSH,I,VS1,VG,EX,12966928,202205,43190.0,3.41,12665.69,9.15,8.66,61.0,5.2826,1.0,12665.69
